Day;Rate_Price
7217;0.0027
7218;0.0027
7219;0.0027
7220;0.0027
7221;0.0027
7222;0.0027
7223;0.0027
7224;0.0027
7225;0.0027
7226;0.0027
7227;0.0027
7228;0.0027
7229;0.0027
7230;0.0027
7231;0.0027
7232;0.0027
7233;0.0027
7234;0.0027
7235;0.0027
7236;0.0027
7237;0.0027
7238;0.0027
7239;0.0027
7240;0.0027
7241;0.0027
7242;0.0027
7243;0.0027
7244;0.0027
7245;0.0027
7246;0.0027
7247;0.0027
7248;0.0027
7249;0.0027
7250;0.0027
7251;0.0027
7252;0.0027
7253;0.0027
7254;0.0027
7255;0.0027
7256;0.0027
7257;0.0027
7258;0.0027
7259;0.0027
7260;0.0027
7261;0.0027
7262;0.0027
7263;0.0027
7264;0.0027
7265;0.0027
7266;0.0027
7267;0.0027
7268;0.0027
7269;0.0027
7270;0.0027
7271;0.0027
7272;0.0027
7273;0.0027
7274;0.0027
7275;0.0027
7276;0.0027
7277;0.0027
7278;0.0027
7279;0.0027
7280;0.0027
7281;0.0027
7282;0.0027
7283;0.0027
7284;0.0027
7285;0.0027
7286;0.0027
7287;0.0027
7288;0.0027
7289;0.0027
7290;0.0027
7291;0.0027
7292;0.0026
7293;0.0026
7294;0.0026
7295;0.0026
7296;0.0026
7297;0.0026
7298;0.0026
7299;0.0026
7300;0.0026
7301;0.0026
7302;0.0026
7303;0.0026
7304;0.0026
7305;0.0026
7306;0.0026
7307;0.0026
7308;0.0026
7309;0.0026
7310;0.0026
7311;0.0026
7312;0.0026
7313;0.0026
7314;0.0026
7315;0.0026
7316;0.0026
7317;0.0026
7318;0.0026
7319;0.0026
7320;0.0026
7321;0.0026
7322;0.0025
7323;0.0025
7324;0.0025
7325;0.0025
7326;0.0025
7327;0.0025
7328;0.0025
7329;0.0025
7330;0.0025
7331;0.0025
7332;0.0025
7333;0.0025
7334;0.0025
7335;0.0025
7336;0.0025
7337;0.0025
7338;0.0025
7339;0.0025
7340;0.0025
7341;0.0025
7342;0.0025
7343;0.0025
7344;0.0025
7345;0.0025
7346;0.0025
7347;0.0025
7348;0.0025
7349;0.0025
7350;0.0025
7351;0.0025
7352;0.0025
7353;0.0025
7354;0.0025
7355;0.0025
7356;0.0025
7357;0.0025
7358;0.0025
7359;0.0025
7360;0.0025
7361;0.0025
7362;0.0024
7363;0.0025
7364;0.0025
7365;0.0025
7366;0.0025
7367;0.0024
7368;0.0024
7369;0.0024
7370;0.0024
7371;0.0024
7372;0.0024
7373;0.0024
7374;0.0024
7375;0.0024
7376;0.0024
7377;0.0024
7378;0.0024
7379;0.0024
7380;0.0024
7381;0.0024
7382;0.0024
7383;0.0024
7384;0.0024
7385;0.0024
7386;0.0024
7387;0.0024
7388;0.0024
7389;0.0024
7390;0.0024
7391;0.0024
7392;0.0024
7393;0.0024
7394;0.0024
7395;0.0024
7396;0.0023
7397;0.0023
7398;0.0024
7399;0.0023
7400;0.0023
7401;0.0023
7402;0.0024
7403;0.0023
7404;0.0023
7405;0.0023
7406;0.0023
7407;0.0023
7408;0.0023
7409;0.0023
7410;0.0023
7411;0.0023
7412;0.0023
7413;0.0023
7414;0.0023
7415;0.0023
7416;0.0023
7417;0.0023
7418;0.0023
7419;0.0023
7420;0.0023
7421;0.0023
7422;0.0023
7423;0.0023
7424;0.0023
7425;0.0023
7426;0.0023
7427;0.0023
7428;0.0023
7429;0.0023
7430;0.0023
7431;0.0023
7432;0.0023
7433;0.0023
7434;0.0023
7435;0.0023
7436;0.0023
7437;0.0023
7438;0.0023
7439;0.0023
7440;0.0023
7441;0.0023
7442;0.0023
7443;0.0023
7444;0.0023
7445;0.0023
7446;0.0023
7447;0.0023
7448;0.0023
7449;0.0023
7450;0.0023
7451;0.0023
7452;0.0023
7453;0.0023
7454;0.0023
7455;0.0023
7456;0.0023
7457;0.0023
7458;0.0023
7459;0.0023
7460;0.0023
7461;0.0023
7462;0.0023
7463;0.0023
7464;0.0023
7465;0.0023
7466;0.0023
7467;0.0023
7468;0.0023
7469;0.0023
7470;0.0023
7471;0.0023
7472;0.0023
7473;0.0023
7474;0.0023
7475;0.0023
7476;0.0023
7477;0.0023
7478;0.0023
7479;0.0022
7480;0.0022
7481;0.0022
7482;0.0022
7483;0.0022
7484;0.0022
7485;0.0022
7486;0.0022
7487;0.0022
7488;0.0023
7489;0.0023
7490;0.0022
7491;0.0022
7492;0.0023
7493;0.0023
7494;0.0022
7495;0.0022
7496;0.0022
7497;0.0022
7498;0.0022
7499;0.0022
7500;0.0022
7501;0.0022
7502;0.0022
7503;0.0022
7504;0.0022
7505;0.0022
7506;0.0022
7507;0.0022
7508;0.0022
7509;0.0022
7510;0.0022
7511;0.0022
7512;0.0022
7513;0.0022
7514;0.0022
7515;0.0022
7516;0.0022
7517;0.0022
7518;0.0022
7519;0.0022
7520;0.0022
7521;0.0022
7522;0.0022
7523;0.0021
7524;0.0021
7525;0.0021
7526;0.0021
7527;0.0022
7528;0.0021
7529;0.0021
7530;0.0021
7531;0.0022
7532;0.0021
7533;0.0022
7534;0.0021
7535;0.0021
7536;0.0021
7537;0.0021
7538;0.0021
7539;0.0021
7540;0.0021
7541;0.0021
7542;0.0021
7543;0.0021
7544;0.0021
7545;0.0021
7546;0.0021
7547;0.0021
7548;0.0021
7549;0.0021
7550;0.0021
7551;0.0021
7552;0.0021
7553;0.0021
7554;0.0021
7555;0.0021
7556;0.0021
7557;0.0021
7558;0.0021
7559;0.0021
7560;0.0021
7561;0.0021
7562;0.0021
7563;0.0021
7564;0.0021
7565;0.0021
7566;0.0021
7567;0.0021
7568;0.0021
7569;0.0021
7570;0.0021
7571;0.0021
7572;0.0021
7573;0.0021
7574;0.0021
7575;0.0021
7576;0.0021
7577;0.0021
7578;0.0021
7579;0.0021
7580;0.0021
7581;0.002
7582;0.0021
7583;0.002
7584;0.002
7585;0.0021
7586;0.0021
7587;0.0021
7588;0.0021
7589;0.0021
7590;0.0021
7591;0.0021
7592;0.0021
7593;0.0021
7594;0.0021
7595;0.0021
7596;0.0021
7597;0.0021
7598;0.0021
7599;0.0021
7600;0.0021
7601;0.0021
7602;0.002
7603;0.002
7604;0.002
7605;0.002
7606;0.002
7607;0.002
7608;0.002
7609;0.002
7610;0.002
7611;0.002
7612;0.002
7613;0.002
7614;0.002
7615;0.002
7616;0.002
7617;0.002
7618;0.002
7619;0.002
7620;0.002
7621;0.002
7622;0.002
7623;0.002
7624;0.002
7625;0.002
7626;0.002
7627;0.002
7628;0.0019
7629;0.0019
7630;0.0019
7631;0.0019
7632;0.0019
7633;0.0019
7634;0.0019
7635;0.0019
7636;0.0019
7637;0.0019
7638;0.0019
7639;0.0019
7640;0.0019
7641;0.0019
7642;0.0019
7643;0.0019
7644;0.0019
7645;0.0019
7646;0.0019
7647;0.0019
7648;0.0019
7649;0.0019
7650;0.0019
7651;0.0019
7652;0.0019
7653;0.0019
7654;0.0019
7655;0.0019
7656;0.0019
7657;0.0019
7658;0.0019
7659;0.0019
7660;0.0019
7661;0.0018
7662;0.0018
7663;0.0018
7664;0.0019
7665;0.0018
7666;0.0018
7667;0.0018
7668;0.0018
7669;0.0018
7670;0.0018
7671;0.0018
7672;0.0018
7673;0.0018
7674;0.0018
7675;0.0018
7676;0.0018
7677;0.0018
7678;0.0018
7679;0.0018
7680;0.0018
7681;0.0018
7682;0.0018
7683;0.0018
7684;0.0018
7685;0.0018
7686;0.0018
7687;0.0018
7688;0.0018
7689;0.0018
7690;0.0018
7691;0.0018
7692;0.0018
7693;0.0018
7694;0.0018
7695;0.0018
7696;0.0018
7697;0.0018
7698;0.0018
7699;0.0018
7700;0.0018
7701;0.0017
7702;0.0017
7703;0.0017
7704;0.0017
7705;0.0017
7706;0.0017
7707;0.0017
7708;0.0017
7709;0.0017
7710;0.0017
7711;0.0017
7712;0.0017
7713;0.0017
7714;0.0017
7715;0.0017
7716;0.0017
7717;0.0017
7718;0.0017
7719;0.0017
7720;0.0017
7721;0.0017
7722;0.0017
7723;0.0017
7724;0.0017
7725;0.0017
7726;0.0017
7727;0.0017
7728;0.0017
7729;0.0017
7730;0.0019
7731;0.0019
7732;0.0018
7733;0.0018
7734;0.0017
7735;0.0017
7736;0.0017
7737;0.0017
7738;0.0017
7739;0.0017
7740;0.0016
7741;0.0016
7742;0.0016
7743;0.0016
7744;0.0016
7745;0.0016
7746;0.0016
7747;0.0016
7748;0.0016
7749;0.0016
7750;0.0016
7751;0.0016
7752;0.0016
7753;0.0016
7754;0.0016
7755;0.0016
7756;0.0016
7757;0.0015
7758;0.0015
7759;0.0015
7760;0.0015
7761;0.0015
7762;0.0015
7763;0.0015
7764;0.0015
7765;0.0015
7766;0.0015
7767;0.0015
7768;0.0015
7769;0.0015
7770;0.0015
7771;0.0015
7772;0.0015
7773;0.0015
7774;0.0015
7775;0.0015
7776;0.0015
7777;0.0015
7778;0.0015
7779;0.0014
7780;0.0014
7781;0.0014
7782;0.0014
7783;0.0014
7784;0.0014
7785;0.0014
7786;0.0014
7787;0.0014
7788;0.0014
7789;0.0014
7790;0.0014
7791;0.0014
7792;0.0014
7793;0.0014
7794;0.0014
7795;0.0014
7796;0.0014
7797;0.0014
7798;0.0014
7799;0.0014
7800;0.0014
7801;0.0014
7802;0.0014
7803;0.0014
7804;0.0014
7805;0.0014
7806;0.0014
7807;0.0014
7808;0.0014
7809;0.0014
7810;0.0014
7811;0.0013
7812;0.0013
7813;0.0013
7814;0.0013
7815;0.0013
7816;0.0013
7817;0.0013
7818;0.0013
7819;0.0013
7820;0.0013
7821;0.0013
7822;0.0013
7823;0.0013
7824;0.0013
7825;0.0013
7826;0.0013
7827;0.0013
7828;0.0013
7829;0.0013
7830;0.0013
7831;0.0013
7832;0.0013
7833;0.0013
7834;0.0013
7835;0.0013
7836;0.0013
7837;0.0013
7838;0.0013
7839;0.0013
7840;0.0013
7841;0.0013
7842;0.0013
7843;0.0013
7844;0.0013
7845;0.0013
7846;0.0013
7847;0.0013
7848;0.0013
7849;0.0013
7850;0.0012
7851;0.0012
7852;0.0012
7853;0.0012
7854;0.0012
7855;0.0012
7856;0.0012
7857;0.0012
7858;0.0012
7859;0.0012
7860;0.0012
7861;0.0012
7862;0.0012
7863;0.0012
7864;0.0012
7865;0.0012
7866;0.0012
7867;0.0012
7868;0.0012
7869;0.0012
7870;0.0012
7871;0.0012
7872;0.0012
7873;0.0012
7874;0.0012
7875;0.0012
7876;0.0012
7877;0.0012
7878;0.0012
7879;0.0012
7880;0.0012
7881;0.0012
7882;0.0012
7883;0.0012
7884;0.0012
7885;0.0012
7886;0.0012
7887;0.0012
7888;0.0012
7889;0.0012
7890;0.0012
7891;0.0012
7892;0.0012
7893;0.0012
7894;0.0012
7895;0.0012
7896;0.0012
7897;0.0012
7898;0.0011
7899;0.0011
7900;0.0011
7901;0.0011
7902;0.0011
7903;0.0011
7904;0.0011
7905;0.0011
7906;0.0011
7907;0.0011
7908;0.0011
7909;0.0011
7910;0.0011
7911;0.0011
7912;0.0011
7913;0.0011
7914;0.0011
7915;0.0011
7916;0.0011
7917;0.0011
7918;0.0011
7919;0.0011
7920;0.0011
7921;0.0011
7922;0.0011
7923;0.001
7924;0.001
7925;0.001
7926;0.001
7927;0.001
7928;0.001
7929;0.001
7930;0.001
7931;0.001
7932;0.001
7933;0.001
7934;0.001
7935;0.001
7936;0.001
7937;0.001
7938;0.001
7939;0.001
7940;0.001
7941;0.001
7942;0.001
7943;0.001
7944;0.001
7945;0.001
7946;0.001
7947;0.001
7948;0.001
7949;0.001
7950;0.001
7951;0.001
7952;0.001
7953;0.001
7954;0.001
7955;0.001
7956;0.001
7957;0.001
7958;0.001
7959;0.001
7960;0.001
7961;0.001
7962;0.001
7963;0.0009
7964;0.0009
7965;0.0009
7966;0.0009
7967;0.0009
7968;0.0009
7969;0.0009
7970;0.0009
7971;0.0009
7972;0.001
7973;0.001
7974;0.001
7975;0.001
7976;0.001
7977;0.001
7978;0.001
7979;0.0009
7980;0.0009
7981;0.0009
7982;0.0009
7983;0.0009
7984;0.0009
7985;0.0009
7986;0.0009
7987;0.0009
7988;0.0009
7989;0.0009
7990;0.0009
7991;0.0009
7992;0.0009
7993;0.0009
7994;0.0009
7995;0.0009
7996;0.0009
7997;0.0009
7998;0.0009
7999;0.0009
8000;0.0009
8001;0.0009
8002;0.0009
8003;0.0009
8004;0.0009
8005;0.0009
8006;0.0009
8007;0.0009
8008;0.0009
8009;0.0009
8010;0.0009
8011;0.0009
8012;0.0009
8013;0.0009
8014;0.0009
8015;0.0009
8016;0.0009
8017;0.0009
8018;0.0009
8019;0.0009
8020;0.0009
8021;0.0009
8022;0.0009
8023;0.0009
8024;0.0009
8025;0.0009
8026;0.0009
8027;0.0009
8028;0.0009
8029;0.0009
8030;0.0009
8031;0.0009
8032;0.0009
8033;0.0009
8034;0.0009
8035;0.0009
8036;0.0009
8037;0.0009
8038;0.0009
8039;0.0009
8040;0.0009
8041;0.0009
8042;0.0009
8043;0.0009
8044;0.0009
8045;0.0009
8046;0.0009
8047;0.0009
8048;0.0009
8049;0.0009
8050;0.0009
8051;0.0009
8052;0.0009
8053;0.0009
8054;0.0009
8055;0.0009
8056;0.0009
8057;0.0008
8058;0.0008
8059;0.0008
8060;0.0008
8061;0.0008
8062;0.0008
8063;0.0008
8064;0.0008
8065;0.0008
8066;0.0008
8067;0.0008
8068;0.0008
8069;0.0008
8070;0.0008
8071;0.0008
8072;0.0008
8073;0.0008
8074;0.0008
8075;0.0008
8076;0.0008
8077;0.0008
8078;0.0008
8079;0.0008
8080;0.0008
8081;0.0008
8082;0.0008
8083;0.0008
8084;0.0008
8085;0.0008
8086;0.0008
8087;0.0008
8088;0.0008
8089;0.0008
8090;0.0008
8091;0.0008
8092;0.0008
8093;0.0008
8094;0.0008
8095;0.0008
8096;0.0008
8097;0.0008
8098;0.0008
8099;0.0008
8100;0.0008
8101;0.0008
8102;0.0008
8103;0.0008
8104;0.0008
8105;0.0008
8106;0.0008
8107;0.0008
8108;0.0008
8109;0.0008
8110;0.0008
8111;0.0008
8112;0.0008
8113;0.0008
8114;0.0008
8115;0.0008
8116;0.0008
8117;0.0008
8118;0.0008
8119;0.0008
8120;0.0008
8121;0.0008
8122;0.0008
8123;0.0008
8124;0.0008
8125;0.0008
8126;0.0008
8127;0.0008
8128;0.0008
8129;0.0008
8130;0.0008
8131;0.0008
8132;0.0008
8133;0.0008
8134;0.0008
8135;0.0008
8136;0.0008
8137;0.0008
8138;0.0008
8139;0.0008
8140;0.0008
8141;0.0008
8142;0.0008
8143;0.0008
8144;0.0008
8145;0.0008
8146;0.0008
8147;0.0008
8148;0.0008
8149;0.0008
8150;0.0008
8151;0.0008
8152;0.0008
8153;0.0008
8154;0.0008
8155;0.0008
8156;0.0008
8157;0.0007
8158;0.0008
8159;0.0008
8160;0.0007
8161;0.0007
8162;0.0007
8163;0.0007
8164;0.0007
8165;0.0007
8166;0.0008
8167;0.0007
8168;0.0007
8169;0.0007
8170;0.0007
8171;0.0007
8172;0.0008
8173;0.0008
8174;0.0008
8175;0.0008
8176;0.0008
8177;0.0008
8178;0.0008
8179;0.0008
8180;0.0008
8181;0.0008
8182;0.0008
8183;0.0008
8184;0.0008
8185;0.0008
8186;0.0008
8187;0.0008
8188;0.0008
8189;0.0008
8190;0.0008
8191;0.0008
8192;0.0008
8193;0.0008
8194;0.0008
8195;0.0008
8196;0.0008
8197;0.0008
8198;0.0008
8199;0.0007
8200;0.0007
8201;0.0007
8202;0.0007
8203;0.0007
8204;0.0007
8205;0.0007
8206;0.0007
8207;0.0007
8208;0.0007
8209;0.0007
8210;0.0007
8211;0.0007
8212;0.0007
8213;0.0007
8214;0.0007
8215;0.0007
8216;0.0007
8217;0.0007
8218;0.0007
8219;0.0007
8220;0.0007
8221;0.0007
8222;0.0007
8223;0.0007
8224;0.0007
8225;0.0007
8226;0.0007
8227;0.0007
8228;0.0007
8229;0.0007
8230;0.0007
8231;0.0007
8232;0.0007
8233;0.0007
8234;0.0007
8235;0.0007
8236;0.0007
8237;0.0007
8238;0.0007
8239;0.0007
8240;0.0007
8241;0.0007
8242;0.0007
8243;0.0007
8244;0.0007
8245;0.0007
8246;0.0007
8247;0.0007
8248;0.0007
8249;0.0007
8250;0.0007
8251;0.0007
8252;0.0007
8253;0.0007
8254;0.0007
8255;0.0007
8256;0.0007
8257;0.0007
8258;0.0007
8259;0.0007
8260;0.0007
8261;0.0007
8262;0.0007
8263;0.0007
8264;0.0007
8265;0.0007
8266;0.0007
8267;0.0007
8268;0.0007
8269;0.0007
8270;0.0007
8271;0.0007
8272;0.0007
8273;0.0007
8274;0.0007
8275;0.0007
8276;0.0007
8277;0.0007
8278;0.0007
8279;0.0007
8280;0.0007
8281;0.0007
8282;0.0007
8283;0.0007
8284;0.0007
8285;0.0007
8286;0.0007
8287;0.0007
8288;0.0007
8289;0.0007
8290;0.0007
8291;0.0007
8292;0.0007
8293;0.0007
8294;0.0007
8295;0.0007
8296;0.0007
8297;0.0007
8298;0.0007
8299;0.0007
8300;0.0007
8301;0.0007
8302;0.0007
8303;0.0007
8304;0.0007
8305;0.0007
8306;0.0007
8307;0.0007
8308;0.0007
8309;0.0007
8310;0.0007
8311;0.0007
8312;0.0007
8313;0.0007
8314;0.0007
8315;0.0007
8316;0.0007
8317;0.0007
8318;0.0007
8319;0.0007
8320;0.0007
8321;0.0007
8322;0.0007
8323;0.0007
8324;0.0007
8325;0.0007
8326;0.0007
8327;0.0007
8328;0.0007
8329;0.0007
8330;0.0007
8331;0.0007
8332;0.0007
8333;0.0007
8334;0.0007
8335;0.0007
8336;0.0007
8337;0.0007
8338;0.0007
8339;0.0007
8340;0.0007
8341;0.0007
8342;0.0007
8343;0.0007
8344;0.0007
8345;0.0007
8346;0.0007
8347;0.0007
8348;0.0007
8349;0.0007
8350;0.0007
8351;0.0007
8352;0.0007
8353;0.0007
8354;0.0007
8355;0.0007
8356;0.0007
8357;0.0007
8358;0.0007
8359;0.0007
8360;0.0007
8361;0.0007
8362;0.0007
8363;0.0007
8364;0.0007
8365;0.0007
8366;0.0007
8367;0.0007
8368;0.0007
8369;0.0007
8370;0.0007
8371;0.0007
8372;0.0007
8373;0.0007
8374;0.0007
8375;0.0006
8376;0.0006
8377;0.0006
8378;0.0006
8379;0.0006
8380;0.0006
8381;0.0006
8382;0.0006
8383;0.0006
8384;0.0006
8385;0.0006
8386;0.0006
8387;0.0006
8388;0.0006
8389;0.0006
8390;0.0006
8391;0.0006
8392;0.0006
8393;0.0006
8394;0.0006
8395;0.0006
8396;0.0006
8397;0.0006
8398;0.0006
8399;0.0006
8400;0.0006
8401;0.0006
8402;0.0006
8403;0.0006
8404;0.0006
8405;0.0006
8406;0.0006
8407;0.0006
8408;0.0006
8409;0.0006
8410;0.0006
8411;0.0006
8412;0.0006
8413;0.0006
8414;0.0006
8415;0.0006
8416;0.0006
8417;0.0006
8418;0.0006
8419;0.0006
8420;0.0006
8421;0.0006
8422;0.0006
8423;0.0006
8424;0.0006
8425;0.0006
8426;0.0006
8427;0.0006
8428;0.0006
8429;0.0006
8430;0.0006
8431;0.0006
8432;0.0006
8433;0.0006
8434;0.0006
8435;0.0006
8436;0.0006
8437;0.0006
8438;0.0006
8439;0.0006
8440;0.0006
8441;0.0006
8442;0.0006
8443;0.0006
8444;0.0006
8445;0.0006
8446;0.0006
8447;0.0006
8448;0.0006
8449;0.0006
8450;0.0006
8451;0.0006
8452;0.0006
8453;0.0006
8454;0.0006
8455;0.0006
8456;0.0006
8457;0.0006
8458;0.0006
8459;0.0006
8460;0.0006
8461;0.0006
8462;0.0006
8463;0.0006
8464;0.0006
8465;0.0006
8466;0.0006
8467;0.0006
8468;0.0006
8469;0.0006
8470;0.0006
8471;0.0006
8472;0.0006
8473;0.0005
8474;0.0005
8475;0.0005
8476;0.0005
8477;0.0006
8478;0.0006
8479;0.0006
8480;0.0005
8481;0.0005
8482;0.0005
8483;0.0005
8484;0.0005
8485;0.0006
8486;0.0005
8487;0.0005
8488;0.0005
8489;0.0005
8490;0.0005
8491;0.0005
8492;0.0005
8493;0.0005
8494;0.0005
8495;0.0005
8496;0.0005
8497;0.0005
8498;0.0005
8499;0.0005
8500;0.0005
8501;0.0005
8502;0.0005
8503;0.0006
8504;0.0006
8505;0.0006
8506;0.0006
8507;0.0006
8508;0.0006
8509;0.0006
8510;0.0006
8511;0.0006
8512;0.0006
8513;0.0006
8514;0.0005
8515;0.0005
8516;0.0005
8517;0.0005
8518;0.0005
8519;0.0005
8520;0.0005
8521;0.0005
8522;0.0005
8523;0.0005
8524;0.0005
8525;0.0005
8526;0.0005
8527;0.0005
8528;0.0005
8529;0.0005
8530;0.0005
8531;0.0005
8532;0.0005
8533;0.0005
8534;0.0005
8535;0.0005
8536;0.0005
8537;0.0005
8538;0.0005
8539;0.0005
8540;0.0005
8541;0.0005
8542;0.0005
8543;0.0005
8544;0.0005
8545;0.0005
8546;0.0005
8547;0.0005
8548;0.0005
8549;0.0005
8550;0.0005
8551;0.0005
8552;0.0005
8553;0.0005
8554;0.0005
8555;0.0005
8556;0.0005
8557;0.0005
8558;0.0005
8559;0.0005
8560;0.0005
8561;0.0005
8562;0.0005
8563;0.0005
8564;0.0005
8565;0.0005
8566;0.0005
8567;0.0005
8568;0.0005
8569;0.0005
8570;0.0005
8571;0.0005
8572;0.0005
8573;0.0005
8574;0.0005
8575;0.0005
8576;0.0005
8577;0.0005
8578;0.0005
8579;0.0005
8580;0.0005
8581;0.0005
8582;0.0005
8583;0.0005
8584;0.0005
8585;0.0005
8586;0.0005
8587;0.0005
8588;0.0005
8589;0.0005
8590;0.0005
8591;0.0005
8592;0.0005
8593;0.0005
8594;0.0005
8595;0.0005
8596;0.0005
8597;0.0005
8598;0.0005
8599;0.0005
8600;0.0005
8601;0.0005
8602;0.0005
8603;0.0005
8604;0.0005
8605;0.0005
8606;0.0005
8607;0.0005
8608;0.0005
8609;0.0005
8610;0.0005
8611;0.0005
8612;0.0005
8613;0.0005
8614;0.0005
8615;0.0005
8616;0.0005
8617;0.0005
8618;0.0005
8619;0.0005
8620;0.0005
8621;0.0005
8622;0.0005
8623;0.0005
8624;0.0005
8625;0.0005
8626;0.0005
8627;0.0005
8628;0.0005
8629;0.0005
8630;0.0005
8631;0.0005
8632;0.0005
8633;0.0005
8634;0.0005
8635;0.0005
8636;0.0005
8637;0.0005
8638;0.0005
8639;0.0005
8640;0.0005
8641;0.0005
8642;0.0005
8643;0.0005
8644;0.0005
8645;0.0005
8646;0.0005
8647;0.0005
8648;0.0005
8649;0.0005
8650;0.0005
8651;0.0005
8652;0.0005
8653;0.0005
8654;0.0005
8655;0.0005
8656;0.0005
8657;0.0005
8658;0.0005
8659;0.0005
8660;0.0005
8661;0.0005
8662;0.0005
8663;0.0005
8664;0.0005
8665;0.0005
8666;0.0005
8667;0.0005
8668;0.0005
8669;0.0005
8670;0.0005
8671;0.0005
8672;0.0005
8673;0.0005
8674;0.0004
8675;0.0004
8676;0.0004
8677;0.0004
8678;0.0004
8679;0.0004
8680;0.0004
8681;0.0004
8682;0.0004
8683;0.0004
8684;0.0004
8685;0.0004
8686;0.0004
8687;0.0004
8688;0.0004
8689;0.0004
8690;0.0004
8691;0.0004
8692;0.0004
8693;0.0004
8694;0.0004
8695;0.0004
8696;0.0004
8697;0.0004
8698;0.0004
8699;0.0004
8700;0.0004
8701;0.0004
8702;0.0004
8703;0.0004
8704;0.0004
8705;0.0004
8706;0.0004
8707;0.0004
8708;0.0004
8709;0.0004
8710;0.0004
8711;0.0004
8712;0.0004
8713;0.0004
8714;0.0004
8715;0.0004
8716;0.0004
8717;0.0004
8718;0.0004
8719;0.0004
8720;0.0004
8721;0.0004
8722;0.0004
8723;0.0004
8724;0.0004
8725;0.0004
8726;0.0004
8727;0.0004
8728;0.0004
8729;0.0004
8730;0.0004
8731;0.0004
8732;0.0004
8733;0.0004
8734;0.0004
8735;0.0004
8736;0.0004
8737;0.0004
8738;0.0004
8739;0.0004
8740;0.0004
8741;0.0004
8742;0.0004
8743;0.0004
8744;0.0004
8745;0.0004
8746;0.0004
8747;0.0004
8748;0.0004
8749;0.0004
8750;0.0004
8751;0.0004
8752;0.0004
8753;0.0004
8754;0.0004
8755;0.0004
8756;0.0004
8757;0.0004
8758;0.0004
8759;0.0004
8760;0.0004
8761;0.0004
8762;0.0004
8763;0.0004
8764;0.0004
8765;0.0004
8766;0.0004
8767;0.0004
8768;0.0004
8769;0.0004
8770;0.0004
8771;0.0004
8772;0.0004
8773;0.0004
8774;0.0004
8775;0.0004
8776;0.0004
8777;0.0004
8778;0.0004
8779;0.0004
8780;0.0004
8781;0.0004
8782;0.0004
8783;0.0004
8784;0.0004
8785;0.0004
8786;0.0004
8787;0.0004
8788;0.0004
8789;0.0004
8790;0.0004
8791;0.0004
8792;0.0004
8793;0.0004
8794;0.0004
8795;0.0004
8796;0.0004
8797;0.0004
8798;0.0004
8799;0.0004
8800;0.0004
8801;0.0004
8802;0.0004
8803;0.0004
8804;0.0004
8805;0.0004
8806;0.0004
8807;0.0004
8808;0.0004
8809;0.0004
8810;0.0004
8811;0.0004
8812;0.0004
8813;0.0004
8814;0.0004
8815;0.0004
8816;0.0004
8817;0.0004
8818;0.0004
8819;0.0004
8820;0.0004
8821;0.0004
8822;0.0004
8823;0.0004
8824;0.0004
8825;0.0004
8826;0.0004
8827;0.0004
8828;0.0004
8829;0.0004
8830;0.0004
8831;0.0004
8832;0.0004
8833;0.0004
8834;0.0004
8835;0.0004
8836;0.0004
8837;0.0004
8838;0.0004
8839;0.0004
8840;0.0004
8841;0.0003
8842;0.0003
8843;0.0003
8844;0.0003
8845;0.0003
8846;0.0003
8847;0.0003
8848;0.0003
8849;0.0003
8850;0.0003
8851;0.0003
8852;0.0003
8853;0.0003
8854;0.0003
8855;0.0003
8856;0.0003
8857;0.0003
8858;0.0003
8859;0.0003
8860;0.0003
8861;0.0003
8862;0.0003
8863;0.0003
8864;0.0003
8865;0.0003
8866;0.0003
8867;0.0003
8868;0.0003
8869;0.0003
8870;0.0003
8871;0.0003
8872;0.0003
8873;0.0003
8874;0.0003
8875;0.0003
8876;0.0003
8877;0.0003
8878;0.0003
8879;0.0003
8880;0.0003
8881;0.0003
8882;0.0003
8883;0.0003
8884;0.0003
8885;0.0003
8886;0.0003
8887;0.0003
8888;0.0003
8889;0.0003
8890;0.0003
8891;0.0003
8892;0.0003
8893;0.0003
8894;0.0003
8895;0.0003
8896;0.0003
8897;0.0003
8898;0.0003
8899;0.0003
8900;0.0003
8901;0.0003
8902;0.0003
8903;0.0003
8904;0.0003
8905;0.0003
8906;0.0003
8907;0.0003
8908;0.0003
8909;0.0003
8910;0.0003
8911;0.0003
8912;0.0003
8913;0.0003
8914;0.0003
8915;0.0003
8916;0.0003
8917;0.0003
8918;0.0003
8919;0.0003
8920;0.0003
8921;0.0003
8922;0.0003
8923;0.0003
8924;0.0003
8925;0.0003
8926;0.0003
8927;0.0003
8928;0.0003
8929;0.0003
8930;0.0003
8931;0.0003
8932;0.0003
8933;0.0003
8934;0.0003
8935;0.0003
8936;0.0003
8937;0.0003
8938;0.0003
8939;0.0003
8940;0.0003
8941;0.0003
8942;0.0003
8943;0.0003
8944;0.0003
8945;0.0003
8946;0.0003
8947;0.0003
8948;0.0003
8949;0.0003
8950;0.0003
8951;0.0003
8952;0.0003
8953;0.0003
8954;0.0003
8955;0.0003
8956;0.0003
8957;0.0003
8958;0.0003
8959;0.0003
8960;0.0003
8961;0.0003
8962;0.0003
8963;0.0003
8964;0.0003
8965;0.0003
8966;0.0003
8967;0.0003
8968;0.0003
8969;0.0003
8970;0.0003
8971;0.0003
8972;0.0003
8973;0.0003
8974;0.0003
